GENE_ID	55509	29126	10320	3665	5371	6772	6773	
TCGA-EE-A3JD-06	0.3389	-0.0175	1.6464	-0.5375	-0.3050	0.4855	-0.0039	
TCGA-EE-A3JE-06	0.1594	0.7621	0.6372	-0.9384	-0.4138	1.7551	0.5736	
TCGA-ER-A3ES-06	-1.0392	-0.3412	-0.5827	-1.1716	-0.5201	-1.1017	-0.3118	
TCGA-ER-A3ET-06	-0.4301	-0.1865	-0.2371	-0.3155	-0.9716	-0.1491	-0.3109	
TCGA-ER-A3EV-06	-0.7810	-0.3390	-0.3041	-1.0574	-0.1807	-0.5375	0.2165	
TCGA-IH-A3EA-01	-0.2693	-0.2965	-0.5492	1.4427	-0.4268	-0.9708	-0.6441	
TCGA-D3-A3ML-06	-1.0460	-0.3730	-0.5851	-0.3645	-0.8394	-0.3649	0.4142	
TCGA-D3-A3MO-06	1.5262	-0.3782	-0.5689	-0.6795	-0.8515	-0.9323	-0.9419	
TCGA-D3-A3MR-06	0.0734	-0.1755	0.1754	1.6809	0.5231	-0.3561	1.0875	
TCGA-D3-A3MU-06	0.2563	-0.2386	-0.3917	-0.6451	0.4776	-0.6093	0.6634	
TCGA-D3-A3MV-06	0.9664	-0.3615	-0.5178	-0.3996	-0.2398	-0.5360	-0.4453	
TCGA-EB-A3HV-01	-0.4706	-0.3444	-0.4644	-0.4826	0.3514	-0.7013	-0.4032	
TCGA-EE-A180-06	-0.7797	-0.2464	-0.5325	2.3530	0.7397	0.4357	2.2572	
TCGA-EE-A2MF-06	-0.5535	-0.2925	-0.3992	2.1813	-0.2425	1.4053	1.9270	
TCGA-EE-A3JB-06	1.1170	-0.2706	-0.3570	-0.0574	-0.0407	-0.0833	-0.7541	
TCGA-EE-A3JH-06	1.0601	0.1590	1.1228	1.6087	1.0508	1.3155	1.2096	
TCGA-EE-A3JI-06	-1.0187	-0.3021	-0.4825	1.0963	-0.4863	0.3200	-0.4661	
TCGA-FR-A2OS-01	-0.6240	-0.3598	-0.5363	-1.0630	-1.3501	-0.9469	-0.6369	
TCGA-FW-A3I3-06	-0.7693	-0.3038	-0.5574	-0.9669	-0.7255	-0.9148	-0.8245	
TCGA-D9-A3Z1-06	-0.3502	-0.2146	-0.0188	-0.6949	-0.6693	0.2485	0.4831	
TCGA-D9-A3Z3-06	-0.1417	-0.2065	0.1309	-0.3193	0.5913	-0.4401	1.1745	
TCGA-D9-A3Z4-01	-0.8105	-0.2548	-0.3212	-0.5862	-0.1591	-0.0519	0.4842	
TCGA-EB-A3XB-01	-0.7277	-0.1058	-0.5029	-0.6398	-0.2855	-0.3391	1.1445	
TCGA-EB-A3XC-01	-0.4357	-0.3619	-0.5264	-0.1547	-0.6284	-0.3032	-0.6067	
TCGA-EB-A3XD-01	-0.6464	-0.2433	0.0796	-0.3546	0.0533	-0.6712	-0.8589	
TCGA-EB-A3XE-01	0.4286	-0.3711	-0.4605	-0.0256	0.0815	-0.7305	-1.0428	
TCGA-EB-A3XF-01	0.0239	-0.0748	-0.4650	0.1209	-0.2213	3.0037	2.4311	
TCGA-EB-A3Y6-01	-0.7868	-0.2851	-0.5123	-0.9001	-0.4793	-0.2655	0.0551	
TCGA-EB-A3Y7-01	0.0765	-0.2997	-0.5803	-0.3842	3.2614	-0.8839	-0.2116	
TCGA-ER-A19M-06	-0.2094	3.2047	-0.1217	-0.8570	0.9943	1.6424	0.0639	
TCGA-ER-A19W-06	1.3409	0.7372	0.8001	0.7727	0.3705	4.8188	1.4577	
TCGA-ER-A3PL-06	-0.6220	-0.2870	-0.5038	-0.4008	-0.8243	-0.6807	-0.6257	
TCGA-FR-A3R1-01	0.2140	0.2573	-0.4698	0.3621	0.0385	3.3656	2.8830	
TCGA-FR-A3YN-06	-0.6054	-0.0545	-0.3597	-0.7746	-0.4223	1.0965	1.3815	
TCGA-FR-A3YO-06	-0.4284	-0.3569	-0.5651	-0.1096	1.0478	-1.1207	-0.4368	
TCGA-FW-A3R5-06	-0.5078	-0.2980	-0.4032	-0.2806	-0.5850	-0.6006	-1.2965	
TCGA-FW-A3TU-06	1.5556	-0.3636	-0.5252	0.2431	4.3163	-0.7468	0.9924	
TCGA-FW-A3TV-06	-0.7896	-0.3070	-0.3342	-0.8489	-0.5053	-0.7102	0.3037	
TCGA-GF-A3OT-06	0.1943	2.6141	-0.4697	-0.8379	-0.7995	-0.3799	-1.4258	
TCGA-D9-A4Z2-01	-0.9455	-0.3502	-0.5471	-0.8568	-0.4832	-0.7753	-0.0494	
TCGA-EB-A41A-01	-0.0358	-0.3596	-0.5582	-0.7907	-0.7720	-0.7835	-0.6767	
TCGA-EB-A41B-01	-0.8106	-0.2908	-0.5441	-0.9026	-0.7717	-0.8057	-0.1622	
TCGA-EB-A42Y-01	1.5022	-0.3192	-0.5539	1.0103	-0.9830	0.0937	0.1051	
TCGA-EB-A42Z-01	-0.8466	-0.3121	-0.5324	-0.8850	-0.3776	-0.6463	-0.9825	
TCGA-EB-A430-01	-0.6401	-0.2912	-0.5169	-0.9100	0.8289	-0.2637	0.4260	
TCGA-ER-A42H-01	0.1971	-0.3617	-0.5700	-0.7652	-0.6804	-1.0408	-0.7611	
TCGA-ER-A42K-06	-0.6925	-0.3314	-0.5212	-0.5942	-0.3413	-0.4431	-0.6775	
TCGA-ER-A42L-06	0.0097	-0.0906	0.1807	-0.7955	0.1585	0.0652	-0.5075	
TCGA-FR-A44A-06	0.1787	0.4643	0.4211	-0.5520	1.7913	3.0879	1.2261	
TCGA-FS-A4F0-06	-0.7226	-0.1730	-0.5830	2.9142	0.8138	0.6645	1.8255	
TCGA-FS-A4F2-06	-0.7450	-0.3612	-0.5148	-0.5519	-0.6721	-1.0075	-1.3823	
TCGA-FS-A4F9-06	-0.5733	-0.3681	-0.5716	-1.0528	-0.8070	-0.9109	-1.5118	
TCGA-FS-A4FC-06	-0.8059	-0.2451	-0.4701	-0.3625	-0.3347	-0.3575	-0.1770	
TCGA-GF-A4EO-06	-0.3018	0.2649	0.6275	0.3678	0.0481	1.0586	-0.0591	
TCGA-D3-A51E-06	-0.8348	-0.1289	-0.3428	0.3806	0.6164	1.3929	0.6520	
TCGA-D3-A51F-06	2.7534	0.0460	1.4052	0.5205	1.7353	2.0805	1.2081	
TCGA-D3-A51G-06	2.5497	-0.2837	-0.4557	-0.8451	-0.9238	-0.0591	-1.3701	
TCGA-D3-A51H-06	1.1169	-0.2473	3.8022	1.1311	0.1492	-0.1479	-0.6519	
TCGA-D3-A51J-06	0.0065	-0.1244	0.1733	0.4064	-0.0000	1.3725	0.0659	
TCGA-D3-A51K-06	0.2073	-0.3693	-0.3995	4.6975	-0.0130	-0.1370	0.1462	
TCGA-D3-A51N-06	0.7459	-0.1875	-0.4224	3.3758	0.0363	0.2429	0.5638	
TCGA-D3-A51R-06	0.0833	-0.3790	-0.5857	-0.8885	-1.1199	-0.9723	-1.4000	
TCGA-D3-A51T-06	-0.7291	-0.2797	-0.3915	0.1068	0.1027	-0.3673	-0.1502	
TCGA-D9-A4Z3-01	-0.9934	-0.3571	-0.5020	-0.9686	-0.6913	-0.9103	-1.4574	
TCGA-D9-A4Z5-01	-0.6604	-0.3351	-0.4883	0.1780	0.3873	-0.7979	0.9156	
TCGA-D9-A4Z6-06	-0.7996	-0.3093	-0.5728	-0.4274	0.8199	-0.5992	0.2527	
TCGA-EB-A431-01	-0.7911	-0.2660	-0.5396	0.1200	3.4328	-0.2641	0.4664	
TCGA-EB-A44N-01	-0.5431	-0.2952	-0.2547	0.0217	-0.3532	-0.3554	-0.2945	
TCGA-EB-A44O-01	-0.3540	-0.2099	-0.5469	-0.8077	-0.2467	-0.6607	-0.8701	
TCGA-EB-A44P-01	-0.4700	-0.0221	-0.5392	0.7720	0.0907	0.0899	1.4914	
TCGA-EB-A44Q-06	-0.4987	-0.1072	0.0368	0.7866	-0.4402	1.8499	7.8443	
TCGA-EB-A44R-06	-0.5656	-0.3416	-0.3536	-0.9006	-0.1941	-0.2016	-0.4261	
TCGA-EB-A4IQ-01	-0.8895	-0.3237	-0.5618	-0.4204	-0.0747	-0.8072	-1.1083	
TCGA-EB-A4IS-01	0.3287	-0.1049	0.3328	2.5127	1.0334	1.9048	2.3873	
TCGA-EB-A4OY-01	-0.4943	-0.3711	-0.5180	-0.0541	1.2836	-0.9798	-0.7408	
TCGA-EB-A4OZ-01	0.7444	-0.3195	-0.2461	8.1183	3.3248	-0.3558	0.5210	
TCGA-EB-A4P0-01	-0.2523	-0.3435	-0.5377	-0.7079	0.0702	-0.8279	-0.0179	
TCGA-FS-A4F4-06	0.4847	-0.3504	-0.3640	-0.5937	1.1142	-0.4427	-0.6139	
TCGA-FS-A4F5-06	-0.5193	-0.3165	-0.5495	-0.6193	-1.0570	-0.7013	0.3746	
TCGA-FS-A4F8-06	0.6481	-0.2745	1.3369	-0.2770	0.0811	-0.3954	-0.6268	
TCGA-FS-A4FB-06	-0.9533	-0.3792	-0.5767	-0.9384	-0.9154	-0.9331	-0.5594	
TCGA-FS-A4FD-06	-0.7248	-0.2966	-0.4949	-0.9790	-0.8774	-0.7784	-1.0151	
TCGA-BF-A5EO-01	-0.1699	-0.3202	-0.5007	0.6109	1.3776	-0.6482	0.6299	
TCGA-BF-A5EP-01	0.4867	-0.3357	-0.5689	-0.5045	-0.0905	-0.6419	-1.2397	
TCGA-BF-A5EQ-01	0.9660	-0.2605	-0.3035	-0.3483	0.3026	-0.2831	-0.0311	
TCGA-BF-A5ER-01	-0.0320	-0.3318	-0.5616	-0.6130	1.5009	-1.0633	0.1553	
TCGA-BF-A5ES-01	-0.4288	-0.3108	-0.4851	-0.5959	0.7645	-0.4572	0.9184	
TCGA-D3-A5GL-06	-0.9250	-0.3121	-0.5712	-0.8230	-0.4186	-0.8263	-0.5899	
TCGA-D3-A5GN-06	0.8072	-0.1727	-0.4236	-0.9166	-0.9022	0.1548	-0.6045	
TCGA-D3-A5GO-06	0.0620	-0.2997	-0.4340	6.3143	-0.4586	1.6049	0.2520	
TCGA-D3-A5GR-06	0.0299	-0.1614	0.1705	-0.8607	-0.6014	-0.3055	-1.0091	
TCGA-D3-A5GS-06	-0.7425	-0.2638	-0.3039	-0.6347	0.1868	0.1700	0.0548	
TCGA-D3-A5GU-06	-0.6641	-0.3262	-0.3441	-0.8974	-0.6349	-0.1965	1.1708	
TCGA-EB-A4XL-01	-0.6895	-0.2986	-0.4012	-0.0306	-0.1355	0.0781	1.1462	
TCGA-EB-A51B-01	-0.4951	-0.3025	-0.5540	-0.7117	0.2722	-0.2049	0.1297	
TCGA-EB-A550-01	-0.7507	-0.2323	-0.5359	0.5576	0.1918	-0.4356	-0.2903	
TCGA-EB-A551-01	-0.3522	0.4904	0.0596	0.8289	0.9192	2.3019	0.3843	
TCGA-EB-A553-01	-0.0726	-0.3554	-0.4587	0.3811	0.1987	-0.9859	0.0522	
TCGA-EB-A5FP-01	-0.9689	-0.3198	-0.5867	-0.5513	-0.7002	-0.8117	-0.6221	
TCGA-EB-A5KH-06	-0.9808	-0.3762	-0.4549	-0.7614	0.8111	-1.0531	1.7540	
TCGA-FW-A5DX-01	-0.7828	-0.3390	-0.5437	-1.1001	-1.2716	-0.5665	-0.8934	
TCGA-HR-A5NC-01	-0.7944	-0.3432	-0.5529	-0.9972	-0.9427	-0.9098	-1.3802	
TCGA-D3-A5GT-01	-0.6241	-0.3807	-0.5736	-0.8942	-0.3459	-1.1381	-0.1873	
TCGA-D9-A6E9-06	2.7226	0.5446	0.7477	1.1545	2.4041	2.2942	0.5760	
TCGA-D9-A6EA-06	0.7087	-0.3266	-0.5547	-0.0087	-0.2538	-0.5628	-0.8366	
TCGA-D9-A6EC-06	0.4061	-0.3147	-0.5654	0.6702	-0.8487	-0.1835	-0.1938	
TCGA-EB-A57M-01	-0.4694	-0.3604	-0.3808	0.4536	0.0791	-0.8714	1.4348	
TCGA-EB-A5SE-01	-0.8469	-0.2734	-0.5568	-0.8788	-0.6910	-0.7805	0.4208	
TCGA-EB-A5SF-01	-0.6210	-0.3630	-0.5747	0.1782	1.8570	-1.1498	-0.2600	
TCGA-EB-A5SG-06	1.4315	0.1660	0.5613	0.2437	0.6863	2.5222	-0.2734	
TCGA-EB-A5SH-06	-0.8127	-0.3637	-0.3565	-0.9412	-0.4584	-1.0865	-0.3185	
TCGA-EB-A5UL-06	-0.5587	-0.2814	-0.1965	-0.1271	-0.0610	0.3803	1.3314	
TCGA-EB-A5UM-01	0.8039	-0.3214	-0.2217	0.5894	0.2077	-0.5910	1.5332	
TCGA-EB-A5UN-06	-0.8153	-0.0199	-0.5401	-0.6386	-0.3127	0.3201	1.6715	
TCGA-FR-A69P-06	-0.7117	-0.3530	-0.5324	-1.0153	-1.0736	-0.9100	-1.2480	
TCGA-FW-A5DY-06	2.1718	-0.2423	1.4614	0.4535	-0.3131	-0.3565	-0.4530	
TCGA-GF-A6C8-06	-0.5170	-0.2394	-0.3922	1.6131	0.4454	1.0325	-0.6589	
TCGA-GF-A6C9-06	1.6987	-0.2994	0.6284	2.4809	0.9148	0.2813	-0.5378	
TCGA-QB-A6FS-06	1.0799	-0.3323	-0.0924	0.5486	2.1291	-0.6158	1.2064	
TCGA-RP-A690-06	-1.0312	-0.3319	-0.5084	-0.9288	0.0197	-1.0408	0.2149	
TCGA-RP-A693-06	0.0733	-0.2401	-0.3068	0.0314	-0.2287	0.9616	0.9645	
TCGA-RP-A694-06	-0.1581	-0.3418	-0.4407	-1.0237	-0.7738	-0.0631	-0.4409	
TCGA-RP-A695-06	-0.4805	-0.1486	-0.4538	-0.8441	-0.6754	-0.7294	-1.0263	
TCGA-D9-A6EG-06	-0.8841	-0.3667	-0.5740	-1.0416	-0.4112	-0.8146	-0.2236	
TCGA-EB-A5VU-01	0.0835	-0.3562	-0.5315	-0.9955	-1.2939	-0.6220	-0.4082	
TCGA-EB-A5VV-06	2.7052	-0.1131	5.0441	1.6897	-0.2237	-0.5226	-0.5080	
TCGA-EB-A6L9-06	0.7846	-0.2180	1.3653	3.0158	1.3266	-0.5296	1.3533	
TCGA-EB-A6QY-01	-0.9916	-0.3268	-0.5480	-0.9946	-0.5537	-0.7475	0.1274	
TCGA-EB-A6QZ-01	-0.4872	-0.3583	-0.5706	-0.6069	-0.6980	-0.7188	-0.5439	
TCGA-EB-A6R0-01	-0.1528	0.6768	-0.3341	2.0867	1.7654	1.5597	5.1394	
TCGA-FR-A726-01	1.0530	-0.3493	-0.5499	-0.7885	-0.8258	-0.9177	1.4431	
TCGA-FR-A728-01	0.2717	-0.1749	-0.2772	0.2091	0.1687	0.1146	-0.3701	
TCGA-GF-A769-01	-0.8519	-0.2533	-0.5606	-0.5408	-0.9387	-0.6250	-1.0179	
TCGA-GN-A4U3-06	-0.8614	-0.2860	-0.5592	-0.5090	-0.6896	-0.7816	-0.8064	
TCGA-GN-A4U4-06	-0.9109	-0.3291	-0.4776	-0.8944	-0.5723	-0.8581	-0.3811	
TCGA-GN-A4U5-01	0.0774	0.3256	-0.2234	1.3907	1.3189	1.6030	3.4376	
TCGA-GN-A4U7-06	-0.6666	-0.3158	-0.5779	-0.7613	-0.7298	-1.0559	0.1094	
TCGA-GN-A4U8-06	-0.2421	-0.1320	-0.0950	-0.0085	0.0683	0.6309	0.4254	
TCGA-GN-A4U9-06	0.3940	-0.3393	-0.4887	-1.0453	-1.2629	-0.9340	-1.4678	
TCGA-OD-A75X-06	-0.9712	-0.2207	-0.5418	-0.5912	-0.6335	0.5633	-1.0392	
TCGA-EB-A82B-01	-0.0032	-0.1979	-0.3704	0.0668	0.0682	0.7892	-0.3201	
TCGA-EB-A82C-01	-0.9998	-0.3645	-0.5798	0.1086	-0.6494	-0.7257	-0.0664	
TCGA-EB-A85I-01	0.7621	-0.2321	-0.4119	1.0472	0.8186	-0.0803	-0.3162	
TCGA-EB-A85J-01	1.8796	-0.1328	-0.1216	-0.7096	-0.1154	1.3515	-0.3241	
TCGA-FR-A729-06	-0.1972	-0.1338	0.1474	0.3207	1.1962	0.9678	1.3500	
TCGA-FR-A7U8-06	-0.0799	-0.3662	-0.5619	1.4283	0.3529	-0.2146	-0.8947	
TCGA-FR-A7U9-06	1.6788	0.0215	-0.3280	0.2466	2.6968	-0.3486	-0.8982	
TCGA-FR-A7UA-06	0.7257	1.0366	1.6556	-0.0670	0.8457	2.8032	0.7925	
TCGA-RP-A6K9-06	-0.0936	-0.1425	-0.3478	-0.7983	-0.2703	-0.5162	-0.3340	
TCGA-W3-A824-06	-0.1321	0.0514	-0.3678	2.3729	1.5746	0.6676	1.6267	
TCGA-W3-A825-06	0.9395	-0.3090	-0.2978	-0.3960	-0.4636	-0.4617	-0.7289	
TCGA-W3-A828-06	0.1072	-0.3204	-0.4407	-0.7713	-0.3640	-0.9540	-0.6316	
TCGA-BF-A9VF-01	-0.8235	-0.3096	-0.5852	-0.8635	0.5337	-1.0678	-0.6986	
TCGA-D3-A2JE-06	1.2783	-0.3782	-0.5697	-1.1098	-1.5190	-1.0905	-1.6818	
TCGA-D3-A8GB-06	0.3408	-0.2779	0.1034	2.2612	1.5010	-0.2795	1.9311	
TCGA-D3-A8GC-06	0.0970	-0.1681	-0.4791	-0.7182	-0.9759	-0.2847	-1.1426	
TCGA-D3-A8GD-06	1.4157	-0.0159	0.5579	3.9316	3.5796	1.6618	2.1010	
TCGA-D3-A8GE-06	-0.0322	-0.2926	-0.1737	-0.6492	0.7524	-0.3010	-0.0019	
TCGA-D3-A8GI-06	0.2154	-0.3644	-0.5621	0.1526	2.1523	-0.9396	-0.8437	
TCGA-D3-A8GJ-06	0.8868	0.2240	0.1562	0.8424	1.0847	1.5970	1.5136	
TCGA-D3-A8GK-06	-0.8158	-0.3695	-0.5801	-0.8825	-0.2935	-0.9607	-1.1917	
TCGA-D3-A8GL-06	-0.8476	-0.3431	-0.5809	-0.4966	0.0627	-0.6888	-0.3700	
TCGA-D3-A8GM-06	-0.9035	-0.0643	-0.4033	0.3216	1.1877	1.1661	1.1178	
TCGA-D3-A8GN-06	0.9048	-0.1023	-0.2818	-0.4112	-0.3704	1.3242	0.1119	
TCGA-D3-A8GO-06	-0.1551	-0.3259	-0.1416	0.2708	-0.3272	-1.0646	-1.0211	
TCGA-D3-A8GP-06	-0.8205	-0.3628	-0.5707	-0.9436	-0.9653	-0.6426	-0.2929	
TCGA-D3-A8GQ-06	1.2447	-0.3516	-0.5199	-0.3184	-0.5640	-0.7973	-0.7843	
TCGA-D3-A8GR-06	-0.7750	-0.3083	-0.5611	1.4616	-0.2661	-0.9593	1.8810	
TCGA-D3-A8GS-06	-0.0884	-0.2295	-0.2647	1.6380	0.6602	-0.0082	-0.3682	
TCGA-D3-A8GV-06	0.7471	-0.3216	-0.5698	-0.9483	-0.2191	-0.6920	-0.8805	
TCGA-DA-A95V-06	-0.4031	0.2221	-0.2509	-0.1190	3.0768	0.4617	0.7129	
TCGA-DA-A95W-06	-0.6257	-0.2560	-0.4731	-0.8898	-0.2335	-0.4786	-0.9308	
TCGA-DA-A95X-06	-0.8128	-0.0834	-0.4416	0.1065	-0.1849	-0.0516	-1.0365	
TCGA-DA-A95Y-06	-0.8921	-0.3478	-0.5386	0.5640	0.2908	-0.7263	0.9096	
TCGA-DA-A95Z-06	-0.1555	-0.3172	-0.5440	-1.0254	-1.0971	-0.7913	-1.2593	
TCGA-DA-A960-01	-1.0045	-0.3200	-0.5751	-0.4932	0.0807	-1.1054	-1.1449	
TCGA-FR-A8YC-06	-0.7224	-0.3447	-0.4620	-0.0402	-0.4267	-0.6630	-0.3448	
TCGA-FR-A8YD-06	0.5265	-0.3310	-0.5133	-0.8273	1.6938	-1.0135	-0.6585	
TCGA-FR-A8YE-06	0.7166	-0.1624	1.9164	-0.0517	-0.2572	-0.5397	-0.3815	
TCGA-GN-A8LK-06	-0.6103	-0.3631	-0.5895	-0.5212	1.8876	-1.0214	-1.5692	
TCGA-GN-A8LL-06	-0.9794	-0.3666	-0.5672	0.5196	0.2529	-0.6960	3.0994	
TCGA-GN-A8LN-01	-0.3949	-0.3120	-0.5039	-0.4187	-0.7494	-0.8580	-0.6840	
TCGA-WE-A8JZ-06	-0.6073	-0.3205	-0.5046	-0.5245	-0.9021	-0.2798	0.6579	
TCGA-WE-A8K1-06	-0.5423	-0.1684	-0.1946	0.2694	0.4531	0.8189	1.4481	
TCGA-WE-A8K4-01	-0.6458	-0.0259	-0.2125	3.0081	0.6006	2.1550	3.4850	
TCGA-WE-A8K5-06	-0.1543	-0.3110	-0.4481	-0.8369	-0.2302	-0.2450	0.1260	
TCGA-WE-A8K6-06	-0.6873	-0.3663	-0.5505	0.2070	0.3488	-0.9039	-1.0063	
TCGA-WE-A8ZM-06	-0.2383	-0.3667	-0.5720	-0.8948	3.8908	-1.0054	0.7266	
TCGA-WE-A8ZN-06	0.3595	-0.2990	-0.3391	1.0302	0.6451	-0.6596	-0.7554	
TCGA-WE-A8ZO-06	-0.5796	-0.1637	-0.3073	-0.7360	-0.1668	0.9245	0.8741	
TCGA-WE-A8ZQ-06	1.5076	-0.3662	-0.5771	-0.5850	-1.1015	-0.9440	-1.1276	
TCGA-WE-A8ZR-06	-0.5802	-0.3079	-0.4090	-0.9225	-0.4597	-0.3406	-1.0090	
TCGA-WE-A8ZT-06	-0.9560	-0.1237	-0.4920	-1.0231	-0.8514	-0.7410	-0.1303	
TCGA-WE-A8ZX-06	-0.2632	-0.2827	-0.3001	-0.5358	0.1277	-0.1744	-1.2122	
TCGA-WE-A8ZY-06	-0.9824	-0.2357	-0.5300	-0.1222	-0.0925	0.3267	0.1451	
TCGA-YD-A89C-06	-0.1823	-0.3792	-0.5634	-1.0117	-0.2103	-1.0239	-1.5334	
TCGA-Z2-A8RT-06	-0.6751	-0.1350	-0.1980	0.0559	-0.1371	0.3866	1.4931	
TCGA-3N-A9WB-06	0.4989	-0.3423	-0.5869	-0.1011	-0.5856	-0.7922	-0.6620	
TCGA-3N-A9WC-06	1.7397	0.7331	0.0314	0.0213	0.8563	2.0337	0.3309	
TCGA-3N-A9WD-06	-0.0097	-0.2560	-0.1606	-0.1967	-0.5726	-0.2471	-1.0624	
TCGA-EB-A97M-01	-0.4174	-0.2368	-0.4689	-0.2220	0.3282	-0.1214	-0.5784	
TCGA-LH-A9QB-06	0.7517	-0.2855	-0.5558	-0.2937	-0.9439	-0.7740	-1.3087	
TCGA-W3-AA1O-06	-0.8595	-0.3207	-0.5530	-0.9073	-0.9042	-0.8300	-1.0126	
TCGA-W3-AA1Q-06	-0.4609	-0.0338	-0.3546	-0.7488	-0.5453	-0.2499	-0.4498	
TCGA-W3-AA1W-06	1.0357	0.4632	0.8518	2.6487	1.6006	2.7833	3.3225	
TCGA-W3-AA21-06	-0.1961	-0.3712	-0.5327	2.0269	-0.2956	-0.9465	-0.4035	
TCGA-WE-AA9Y-06	0.2998	-0.3576	-0.1322	-0.8847	-0.6104	-1.0369	-0.6756	
TCGA-WE-AAA0-06	-0.5464	-0.3261	-0.2960	0.8173	0.8007	-0.0313	0.4980	
TCGA-WE-AAA3-06	0.3432	-0.1226	-0.3465	-0.7334	-0.5520	0.2389	0.2538	
TCGA-WE-AAA4-06	1.0572	0.0526	0.3791	1.8160	4.3543	0.4639	2.2754	
TCGA-XV-A9VZ-01	-0.4191	-0.3678	-0.5597	-0.7985	-0.3446	-1.0647	-0.9943	
TCGA-XV-A9W5-01	-0.3705	-0.3435	-0.5164	-0.7289	-0.1889	-0.2621	-0.5597	
TCGA-YG-AA3N-01	-0.5617	-0.2431	0.0438	-0.2897	1.7012	0.0814	-0.2029	
TCGA-YG-AA3O-06	-0.3191	-0.3312	-0.4465	-0.9931	-0.9484	-0.8597	0.3467	
TCGA-YG-AA3P-06	-1.0362	-0.3749	-0.5489	-0.9376	-1.1205	-0.9953	-0.7720	
TCGA-BF-AAOU-01	1.6167	-0.2542	-0.5055	-0.8828	0.1190	-0.4025	0.0931	
TCGA-BF-AAOX-01	-0.9963	-0.3367	-0.5585	-0.7407	-0.2174	-0.9796	-0.0004	
TCGA-BF-AAP0-06	0.4089	-0.1021	0.6801	0.4251	0.5322	0.5153	0.7720	
TCGA-BF-AAP1-01	-0.7413	-0.3760	-0.5542	-0.9432	-0.5878	-1.0659	0.4958	
TCGA-QB-AA9O-06	0.4928	-0.2583	-0.3626	-0.4456	-0.6435	-0.6029	-1.3141	
TCGA-W3-AA1R-06	3.0176	-0.2672	-0.5218	-0.3119	-0.5627	0.3119	-0.7136	
TCGA-XV-A9W2-01	-0.6480	-0.2973	-0.5479	0.3285	-0.2210	-0.3842	-0.7846	
TCGA-YD-A9TA-06	1.4048	-0.2337	-0.3001	-0.5342	-0.9753	-0.3520	-1.0682	
TCGA-Z2-AA3S-06	-0.9960	-0.3354	-0.4408	-0.8133	-0.4727	-0.5255	-0.3614	
TCGA-Z2-AA3V-06	-0.1568	-0.2441	0.1412	0.3266	4.4448	-0.6348	-0.0170	
TCGA-BF-AAP2-01	-0.6066	-0.2962	-0.4018	0.1998	0.0029	-0.5279	-0.6260	
TCGA-BF-AAP4-01	-0.2815	-0.1736	-0.3641	-0.6299	0.2850	1.9434	1.6481	
TCGA-BF-AAP6-01	-0.9316	-0.3423	-0.5609	-0.2867	-0.6193	-0.6075	-0.2624	
TCGA-BF-AAP7-01	0.4753	-0.2880	-0.2264	2.8676	1.5464	0.3192	1.7772	
TCGA-BF-AAP8-01	-0.4627	-0.2828	-0.4951	-0.6207	-1.1128	-1.0226	-0.6933	
TCGA-GN-A9SD-06	0.7399	-0.3464	0.8312	-0.5517	-0.5537	-0.5356	0.0471	
TCGA-W3-AA1V-06	2.1659	1.5053	-0.4509	-0.7097	0.3696	-0.3852	-1.1151	
TCGA-XV-AAZV-01	0.4336	-0.3096	-0.2997	0.8880	0.8146	-0.6380	-0.3121	
TCGA-XV-AAZW-01	-0.4765	-0.3510	-0.5706	0.1022	-0.5734	-0.9335	-0.8312	
TCGA-XV-AAZY-01	-0.3880	-0.3536	-0.3444	2.6232	1.6505	-0.6768	1.0401	
TCGA-XV-AB01-06	-0.5503	-0.3605	-0.3361	-0.5156	1.5503	-1.0677	-0.0584	
TCGA-YD-A9TB-06	-0.1278	-0.3437	-0.4226	-0.7661	-0.8298	-0.7210	-0.4081	
